Origin,Destination,Product,Month,Quantity
Egypt,Japan,MorningMist Deodorant,Oct2004,1247.000000000000000
Egypt,Japan,MorningMist Deodorant,Nov2004,1405.000000000000000
Egypt,Japan,MorningMist Deodorant,Dec2004,1331.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Jan2004,1380.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Feb2004,1396.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Mar2004,1388.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Apr2004,1338.000000000000000
Egypt,Japan,CleanSlate Stain Remover,May2004,1314.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Jun2004,1424.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Jul2004,1332.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Aug2004,1372.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Sep2004,1345.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Oct2004,1304.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Nov2004,1332.000000000000000
Egypt,Japan,CleanSlate Stain Remover,Dec2004,1181.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Jan2004,529.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Feb2004,464.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Mar2004,554.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Apr2004,479.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,May2004,503.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Jun2004,491.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Jul2004,491.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Aug2004,476.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Sep2004,465.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Oct2004,483.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Nov2004,497.000000000000000
Egypt,Japan,EasyWash Laundry Detergent,Dec2004,498.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Jan2004,1331.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Feb2004,1264.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Mar2004,1448.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Apr2004,1367.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,May2004,1464.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Jun2004,1292.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Jul2004,1434.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Aug2004,986.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Sep2004,1402.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Oct2004,1373.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Nov2004,1445.000000000000000
Egypt,Japan,SmellSational Odor Eliminator,Dec2004,1351.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Jan2004,791.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Feb2004,750.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Mar2004,759.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Apr2004,744.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,May2004,715.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Jun2004,806.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Jul2004,884.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Aug2004,764.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Sep2004,823.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Oct2004,780.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Nov2004,782.000000000000000
Egypt,Japan,EasyWash Laundry Detergent for Babies,Dec2004,815.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Jan2004,932.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Feb2004,928.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Mar2004,902.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Apr2004,820.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,May2004,886.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Jun2004,877.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Jul2004,950.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Aug2004,885.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Sep2004,923.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Oct2004,858.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Nov2004,889.000000000000000
Egypt,Japan,SoothingSerenity Baby Rub,Dec2004,970.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Jan2004,723.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Feb2004,649.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Mar2004,710.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Apr2004,684.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,May2004,688.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Jun2004,656.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Jul2004,673.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Aug2004,677.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Sep2004,657.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Oct2004,678.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Nov2004,683.000000000000000
Egypt,Japan,FreshFusion Baby Wipes,Dec2004,653.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Jan2004,1822.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Feb2004,2043.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Mar2004,1817.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Apr2004,1965.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,May2004,1935.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Jun2004,1872.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Jul2004,1975.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Aug2004,1854.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Sep2004,1923.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Oct2004,1976.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Nov2004,2107.000000000000000
Egypt,Japan,GentleGlow Baby Face Wash,Dec2004,1972.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Jan2004,1263.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Feb2004,1233.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Mar2004,1263.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Apr2004,1174.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,May2004,1206.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Jun2004,1348.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Jul2004,1293.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Aug2004,1221.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Sep2004,1338.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Oct2004,1221.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Nov2004,1237.000000000000000
Egypt,Japan,BrightBreeze Baby Sunscreen Stick,Dec2004,1250.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Jan2004,1318.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Feb2004,1352.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Mar2004,1435.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Apr2004,1633.000000000000000
Egypt,Japan,LuminousLocks Shampoo,May2004,1519.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Jun2004,1542.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Jul2004,1365.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Aug2004,1273.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Sep2004,1543.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Oct2004,1317.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Nov2004,1508.000000000000000
Egypt,Japan,LuminousLocks Shampoo,Dec2004,1586.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Jan2004,1610.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Feb2004,1712.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Mar2004,1589.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Apr2004,1470.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,May2004,1770.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Jun2004,1590.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Jul2004,1657.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Aug2004,1500.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Sep2004,1712.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Oct2004,1520.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Nov2004,1562.000000000000000
Egypt,Japan,CleanSlate Feminine Deodorant,Dec2004,1668.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Jan2004,656.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Feb2004,675.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Mar2004,674.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Apr2004,683.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,May2004,600.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Jun2004,667.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Jul2004,661.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Aug2004,683.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Sep2004,676.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Oct2004,706.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Nov2004,678.000000000000000
Egypt,Japan,BrightBreeze Period Pain Relief,Dec2004,700.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Jan2004,1077.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Feb2004,974.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Mar2004,1052.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Apr2004,1092.000000000000000
Egypt,Japan,PurePore Sanitary Belt,May2004,950.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Jun2004,948.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Jul2004,982.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Aug2004,991.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Sep2004,1129.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Oct2004,997.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Nov2004,1029.000000000000000
Egypt,Japan,PurePore Sanitary Belt,Dec2004,959.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Jan2004,1918.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Feb2004,1907.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Mar2004,1690.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Apr2004,1906.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,May2004,1902.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Jun2004,1843.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Jul2004,1940.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Aug2004,1824.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Sep2004,1898.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Oct2004,1822.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Nov2004,1822.000000000000000
Egypt,Japan,SoothingSerenity Air Freshener,Dec2004,1795.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Jan2004,1704.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Feb2004,1734.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Mar2004,1714.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Apr2004,1669.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,May2004,1652.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Jun2004,1791.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Jul2004,1683.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Aug2004,1817.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Sep2004,1631.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Oct2004,1747.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Nov2004,1646.000000000000000
Egypt,Japan,BrightBreeze Window Cleaner,Dec2004,1771.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Jan2004,1128.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Feb2004,1103.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Mar2004,1139.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Apr2004,1045.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,May2004,1127.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Jun2004,1089.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Jul2004,1035.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Aug2004,1139.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Sep2004,1081.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Oct2004,1177.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Nov2004,1116.000000000000000
Egypt,Japan,PurePore Insect Repellent Spray,Dec2004,1163.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Jan2004,352.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Feb2004,390.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Mar2004,356.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Apr2004,309.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,May2004,379.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Jun2004,410.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Jul2004,394.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Aug2004,382.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Sep2004,430.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Oct2004,330.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Nov2004,364.000000000000000
Egypt,Japan,GentleGlow Pet Grooming Kit,Dec2004,395.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Jan2004,619.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Feb2004,611.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Mar2004,642.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Apr2004,526.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,May2004,591.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Jun2004,607.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Jul2004,547.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Aug2004,601.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Sep2004,649.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Oct2004,567.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Nov2004,594.000000000000000
Egypt,Japan,SmellSational Pet Deodorizer,Dec2004,548.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Jan2004,1146.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Feb2004,1254.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Mar2004,1155.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Apr2004,1021.000000000000000
Egypt,Japan,CalmingClean Dog Brush,May2004,1232.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Jun2004,1228.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Jul2004,1061.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Aug2004,992.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Sep2004,1182.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Oct2004,1041.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Nov2004,1059.000000000000000
Egypt,Japan,CalmingClean Dog Brush,Dec2004,1013.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Jan2004,1111.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Feb2004,1161.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Mar2004,1194.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Apr2004,1255.000000000000000
Egypt,Egypt,FreshStart Toothpaste,May2004,1222.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Jun2004,1126.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Jul2004,1171.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Aug2004,1263.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Sep2004,1230.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Oct2004,1221.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Nov2004,1238.000000000000000
Egypt,Egypt,FreshStart Toothpaste,Dec2004,1080.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Jan2004,816.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Feb2004,770.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Mar2004,793.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Apr2004,796.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,May2004,866.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Jun2004,856.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Jul2004,878.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Aug2004,898.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Sep2004,926.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Oct2004,799.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Nov2004,775.000000000000000
Egypt,Egypt,DentalDefense Toothpaste,Dec2004,798.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Jan2004,1160.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Feb2004,1212.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Mar2004,1091.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Apr2004,1250.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,May2004,1228.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Jun2004,1090.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Jul2004,1163.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Aug2004,1233.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Sep2004,1092.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Oct2004,1114.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Nov2004,1176.000000000000000
Egypt,Egypt,MorningBreeze Gum Care,Dec2004,1136.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Jan2004,844.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Feb2004,762.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Mar2004,814.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Apr2004,837.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,May2004,819.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Jun2004,829.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Jul2004,924.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Aug2004,805.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Sep2004,814.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Oct2004,811.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Nov2004,777.000000000000000
Egypt,Egypt,OralEase Plus Toothbrush,Dec2004,836.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Jan2004,1856.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Feb2004,1899.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Mar2004,2017.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Apr2004,1828.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,May2004,1699.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Jun2004,1825.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Jul2004,1936.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Aug2004,1886.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Sep2004,1996.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Oct2004,2066.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Nov2004,1800.000000000000000
Egypt,Egypt,BreatheEasy Inhalant,Dec2004,2006.000000000000000
Egypt,Egypt,Purezza Body Wash,Jan2004,1157.000000000000000
Egypt,Egypt,Purezza Body Wash,Feb2004,1061.000000000000000
Egypt,Egypt,Purezza Body Wash,Mar2004,1108.000000000000000
Egypt,Egypt,Purezza Body Wash,Apr2004,1045.000000000000000
Egypt,Egypt,Purezza Body Wash,May2004,1060.000000000000000
Egypt,Egypt,Purezza Body Wash,Jun2004,1077.000000000000000
Egypt,Egypt,Purezza Body Wash,Jul2004,1102.000000000000000
Egypt,Egypt,Purezza Body Wash,Aug2004,1041.000000000000000
Egypt,Egypt,Purezza Body Wash,Sep2004,1089.000000000000000
Egypt,Egypt,Purezza Body Wash,Oct2004,1058.000000000000000
Egypt,Egypt,Purezza Body Wash,Nov2004,1157.000000000000000
Egypt,Egypt,Purezza Body Wash,Dec2004,1072.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Jan2004,1674.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Feb2004,1594.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Mar2004,1661.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Apr2004,1720.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,May2004,1766.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Jun2004,1671.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Jul2004,1794.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Aug2004,1524.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Sep2004,1733.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Oct2004,1659.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Nov2004,1555.000000000000000
Egypt,Egypt,SoftStep Shaving Cream,Dec2004,1667.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Jan2004,1008.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Feb2004,881.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Mar2004,944.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Apr2004,949.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,May2004,891.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Jun2004,990.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Jul2004,979.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Aug2004,955.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Sep2004,969.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Oct2004,913.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Nov2004,847.000000000000000
Egypt,Egypt,GentleGlow Face Lotion,Dec2004,922.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Jan2004,826.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Feb2004,800.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Mar2004,969.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Apr2004,883.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,May2004,846.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Jun2004,728.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Jul2004,919.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Aug2004,872.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Sep2004,836.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Oct2004,883.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Nov2004,863.000000000000000
Egypt,Egypt,HydraHydrate Hand Cream,Dec2004,855.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Jan2004,1174.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Feb2004,1130.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Mar2004,1128.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Apr2004,1112.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,May2004,1256.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Jun2004,1201.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Jul2004,1141.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Aug2004,1034.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Sep2004,1120.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Oct2004,1097.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Nov2004,1096.000000000000000
Egypt,Egypt,Refreshing Rose Body Oil,Dec2004,1193.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Jan2004,2089.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Feb2004,2008.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Mar2004,1895.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Apr2004,2119.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,May2004,1914.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Jun2004,1769.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Jul2004,2163.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Aug2004,1961.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Sep2004,1860.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Oct2004,1983.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Nov2004,1716.000000000000000
Egypt,Egypt,SoothingSerenity Hand Sanitizer,Dec2004,1997.000000000000000
Egypt,Egypt,PurePore Toner,Jan2004,2005.000000000000000
Egypt,Egypt,PurePore Toner,Feb2004,2076.000000000000000
Egypt,Egypt,PurePore Toner,Mar2004,2042.000000000000000
Egypt,Egypt,PurePore Toner,Apr2004,1809.000000000000000
Egypt,Egypt,PurePore Toner,May2004,2081.000000000000000
Egypt,Egypt,PurePore Toner,Jun2004,1956.000000000000000
Egypt,Egypt,PurePore Toner,Jul2004,1868.000000000000000
Egypt,Egypt,PurePore Toner,Aug2004,1865.000000000000000
Egypt,Egypt,PurePore Toner,Sep2004,1764.000000000000000
Egypt,Egypt,PurePore Toner,Oct2004,1897.000000000000000
Egypt,Egypt,PurePore Toner,Nov2004,1898.000000000000000
Egypt,Egypt,PurePore Toner,Dec2004,1696.000000000000000
Egypt,Egypt,Hydrating Honey Body Lotion,Jan2004,926.000000000000000
Egypt,Egypt,Hydrating Honey Body Lotion,Feb2004,806.000000000000000
Egypt,Egypt,Hydrating Honey Body Lotion,Mar2004,877.000000000000000
Egypt,Egypt,Hydrating Honey Body Lotion,Apr2004,945.000000000000000
