Country,Product,Month,Quantity
France,SilkySkin Baby Moisturizer,Apr2004,430.000000000000000
France,SilkySkin Baby Moisturizer,May2004,535.000000000000000
France,SilkySkin Baby Moisturizer,Jun2004,412.000000000000000
France,SilkySkin Baby Moisturizer,Jul2004,457.000000000000000
France,SilkySkin Baby Moisturizer,Aug2004,432.000000000000000
France,SilkySkin Baby Moisturizer,Sep2004,476.000000000000000
France,SilkySkin Baby Moisturizer,Oct2004,442.000000000000000
France,SilkySkin Baby Moisturizer,Nov2004,475.000000000000000
France,SilkySkin Baby Moisturizer,Dec2004,487.000000000000000
France,GentleGlow Baby Face Wash,Jan2004,1804.000000000000000
France,GentleGlow Baby Face Wash,Feb2004,1752.000000000000000
France,GentleGlow Baby Face Wash,Mar2004,1644.000000000000000
France,GentleGlow Baby Face Wash,Apr2004,1779.000000000000000
France,GentleGlow Baby Face Wash,May2004,1713.000000000000000
France,GentleGlow Baby Face Wash,Jun2004,1784.000000000000000
France,GentleGlow Baby Face Wash,Jul2004,1770.000000000000000
France,GentleGlow Baby Face Wash,Aug2004,1833.000000000000000
France,GentleGlow Baby Face Wash,Sep2004,1749.000000000000000
France,GentleGlow Baby Face Wash,Oct2004,1684.000000000000000
France,GentleGlow Baby Face Wash,Nov2004,1679.000000000000000
France,GentleGlow Baby Face Wash,Dec2004,1727.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Jan2004,3075.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Feb2004,2806.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Mar2004,2881.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Apr2004,2877.000000000000000
France,BrightBreeze Baby Sunscreen Stick,May2004,2885.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Jun2004,2807.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Jul2004,2973.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Aug2004,2948.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Sep2004,2896.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Oct2004,2977.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Nov2004,2831.000000000000000
France,BrightBreeze Baby Sunscreen Stick,Dec2004,2901.000000000000000
France,LuminousLocks Shampoo,Feb2004,330.000000000000000
France,LuminousLocks Shampoo,Mar2004,186.000000000000000
France,LuminousLocks Shampoo,Jul2004,580.000000000000000
France,LuminousLocks Shampoo,Oct2004,41.000000000000000
France,PurePore Sanitary Belt,Jan2004,1291.000000000000000
France,PurePore Sanitary Belt,Feb2004,1378.000000000000000
France,PurePore Sanitary Belt,Mar2004,1413.000000000000000
France,PurePore Sanitary Belt,Apr2004,1561.000000000000000
France,PurePore Sanitary Belt,May2004,1374.000000000000000
France,PurePore Sanitary Belt,Jun2004,1316.000000000000000
France,PurePore Sanitary Belt,Jul2004,1353.000000000000000
France,PurePore Sanitary Belt,Aug2004,1375.000000000000000
France,PurePore Sanitary Belt,Sep2004,1426.000000000000000
France,PurePore Sanitary Belt,Oct2004,1340.000000000000000
France,PurePore Sanitary Belt,Nov2004,1273.000000000000000
France,PurePore Sanitary Belt,Dec2004,1418.000000000000000
France,SmellSational Intimate Spray,Jan2004,1201.000000000000000
France,SmellSational Intimate Spray,Feb2004,1260.000000000000000
France,SmellSational Intimate Spray,Mar2004,1237.000000000000000
France,SmellSational Intimate Spray,Apr2004,1274.000000000000000
France,SmellSational Intimate Spray,May2004,1315.000000000000000
France,SmellSational Intimate Spray,Jun2004,1215.000000000000000
France,SmellSational Intimate Spray,Jul2004,1241.000000000000000
France,SmellSational Intimate Spray,Aug2004,1187.000000000000000
France,SmellSational Intimate Spray,Sep2004,1289.000000000000000
France,SmellSational Intimate Spray,Oct2004,1199.000000000000000
France,SmellSational Intimate Spray,Nov2004,1199.000000000000000
France,SmellSational Intimate Spray,Dec2004,1343.000000000000000
France,SoftStep Shaving Cream for Women,Jan2004,498.000000000000000
France,SoftStep Shaving Cream for Women,Feb2004,498.000000000000000
France,SoftStep Shaving Cream for Women,Mar2004,525.000000000000000
France,SoftStep Shaving Cream for Women,Apr2004,534.000000000000000
France,SoftStep Shaving Cream for Women,May2004,522.000000000000000
France,SoftStep Shaving Cream for Women,Jun2004,514.000000000000000
France,SoftStep Shaving Cream for Women,Jul2004,513.000000000000000
France,SoftStep Shaving Cream for Women,Aug2004,486.000000000000000
France,SoftStep Shaving Cream for Women,Sep2004,503.000000000000000
France,SoftStep Shaving Cream for Women,Oct2004,485.000000000000000
France,SoftStep Shaving Cream for Women,Nov2004,517.000000000000000
France,SoftStep Shaving Cream for Women,Dec2004,501.000000000000000
France,SoothingSerenity Air Freshener,Jan2004,1734.000000000000000
France,SoothingSerenity Air Freshener,Feb2004,1627.000000000000000
France,SoothingSerenity Air Freshener,Mar2004,1592.000000000000000
France,SoothingSerenity Air Freshener,Apr2004,1670.000000000000000
France,SoothingSerenity Air Freshener,May2004,1713.000000000000000
France,SoothingSerenity Air Freshener,Jun2004,1689.000000000000000
France,SoothingSerenity Air Freshener,Jul2004,1793.000000000000000
France,SoothingSerenity Air Freshener,Aug2004,1670.000000000000000
France,SoothingSerenity Air Freshener,Sep2004,1585.000000000000000
France,SoothingSerenity Air Freshener,Oct2004,1713.000000000000000
France,SoothingSerenity Air Freshener,Nov2004,1499.000000000000000
France,SoothingSerenity Air Freshener,Dec2004,1580.000000000000000
France,RadiantRose Glass Cleaner,Jan2004,4221.000000000000000
France,RadiantRose Glass Cleaner,Feb2004,4289.000000000000000
France,RadiantRose Glass Cleaner,Mar2004,4165.000000000000000
France,RadiantRose Glass Cleaner,Apr2004,4471.000000000000000
France,RadiantRose Glass Cleaner,May2004,4428.000000000000000
France,RadiantRose Glass Cleaner,Jun2004,4486.000000000000000
France,RadiantRose Glass Cleaner,Jul2004,4321.000000000000000
France,RadiantRose Glass Cleaner,Aug2004,4338.000000000000000
France,RadiantRose Glass Cleaner,Sep2004,4329.000000000000000
France,RadiantRose Glass Cleaner,Oct2004,4230.000000000000000
France,RadiantRose Glass Cleaner,Nov2004,4347.000000000000000
France,RadiantRose Glass Cleaner,Dec2004,4457.000000000000000
France,GentleGlow Pet Grooming Kit,Jan2004,3364.000000000000000
France,GentleGlow Pet Grooming Kit,Feb2004,3232.000000000000000
France,GentleGlow Pet Grooming Kit,Mar2004,3288.000000000000000
France,GentleGlow Pet Grooming Kit,Apr2004,3318.000000000000000
France,GentleGlow Pet Grooming Kit,May2004,3453.000000000000000
France,GentleGlow Pet Grooming Kit,Jun2004,3476.000000000000000
France,GentleGlow Pet Grooming Kit,Jul2004,3351.000000000000000
France,GentleGlow Pet Grooming Kit,Aug2004,3485.000000000000000
France,GentleGlow Pet Grooming Kit,Sep2004,3212.000000000000000
France,GentleGlow Pet Grooming Kit,Oct2004,3366.000000000000000
France,GentleGlow Pet Grooming Kit,Nov2004,3244.000000000000000
France,GentleGlow Pet Grooming Kit,Dec2004,3549.000000000000000
France,EasyWash Pet Laundry Detergent,Jan2004,619.000000000000000
France,EasyWash Pet Laundry Detergent,Feb2004,595.000000000000000
France,EasyWash Pet Laundry Detergent,Mar2004,674.000000000000000
France,EasyWash Pet Laundry Detergent,Apr2004,592.000000000000000
France,EasyWash Pet Laundry Detergent,May2004,658.000000000000000
France,EasyWash Pet Laundry Detergent,Jun2004,637.000000000000000
France,EasyWash Pet Laundry Detergent,Jul2004,540.000000000000000
France,EasyWash Pet Laundry Detergent,Aug2004,644.000000000000000
France,EasyWash Pet Laundry Detergent,Sep2004,741.000000000000000
France,EasyWash Pet Laundry Detergent,Oct2004,595.000000000000000
France,EasyWash Pet Laundry Detergent,Nov2004,686.000000000000000
France,EasyWash Pet Laundry Detergent,Dec2004,656.000000000000000
France,CalmingClean Dog Brush,Jan2004,1051.000000000000000
France,CalmingClean Dog Brush,Feb2004,1034.000000000000000
France,CalmingClean Dog Brush,Mar2004,1057.000000000000000
France,CalmingClean Dog Brush,Apr2004,1039.000000000000000
France,CalmingClean Dog Brush,May2004,953.000000000000000
France,CalmingClean Dog Brush,Jun2004,995.000000000000000
France,CalmingClean Dog Brush,Jul2004,963.000000000000000
France,CalmingClean Dog Brush,Aug2004,1015.000000000000000
France,CalmingClean Dog Brush,Sep2004,986.000000000000000
France,CalmingClean Dog Brush,Oct2004,1030.000000000000000
France,CalmingClean Dog Brush,Nov2004,1033.000000000000000
France,CalmingClean Dog Brush,Dec2004,1062.000000000000000
Egypt,MorningMint,Jan2004,1711.000000000000000
Egypt,MorningMint,Feb2004,1781.000000000000000
Egypt,MorningMint,Mar2004,1950.000000000000000
Egypt,MorningMint,Apr2004,1848.000000000000000
Egypt,MorningMint,May2004,1564.000000000000000
Egypt,MorningMint,Jun2004,1667.000000000000000
Egypt,MorningMint,Jul2004,1801.000000000000000
Egypt,MorningMint,Aug2004,1674.000000000000000
Egypt,MorningMint,Sep2004,1958.000000000000000
Egypt,MorningMint,Oct2004,1752.000000000000000
Egypt,MorningMint,Nov2004,1743.000000000000000
Egypt,MorningMint,Dec2004,1711.000000000000000
Egypt,DentalDefense Toothpaste,Jan2004,816.000000000000000
Egypt,DentalDefense Toothpaste,Feb2004,770.000000000000000
Egypt,DentalDefense Toothpaste,Mar2004,793.000000000000000
Egypt,DentalDefense Toothpaste,Apr2004,796.000000000000000
Egypt,DentalDefense Toothpaste,May2004,866.000000000000000
Egypt,DentalDefense Toothpaste,Jun2004,856.000000000000000
Egypt,DentalDefense Toothpaste,Jul2004,878.000000000000000
Egypt,DentalDefense Toothpaste,Aug2004,898.000000000000000
Egypt,DentalDefense Toothpaste,Sep2004,926.000000000000000
Egypt,DentalDefense Toothpaste,Oct2004,799.000000000000000
Egypt,DentalDefense Toothpaste,Nov2004,775.000000000000000
Egypt,DentalDefense Toothpaste,Dec2004,798.000000000000000
Egypt,SparklingSmile Water Flosser,Jan2004,1470.000000000000000
Egypt,SparklingSmile Water Flosser,Feb2004,1614.000000000000000
Egypt,SparklingSmile Water Flosser,Mar2004,1583.000000000000000
Egypt,SparklingSmile Water Flosser,Apr2004,1670.000000000000000
Egypt,SparklingSmile Water Flosser,May2004,1345.000000000000000
Egypt,SparklingSmile Water Flosser,Jun2004,1476.000000000000000
Egypt,SparklingSmile Water Flosser,Jul2004,1450.000000000000000
Egypt,SparklingSmile Water Flosser,Aug2004,1567.000000000000000
Egypt,SparklingSmile Water Flosser,Sep2004,1539.000000000000000
Egypt,SparklingSmile Water Flosser,Oct2004,1484.000000000000000
Egypt,SparklingSmile Water Flosser,Nov2004,1479.000000000000000
Egypt,SparklingSmile Water Flosser,Dec2004,1478.000000000000000
Egypt,FreshFusion Mouth Rinse,Jan2004,1698.000000000000000
Egypt,FreshFusion Mouth Rinse,Feb2004,1487.000000000000000
Egypt,FreshFusion Mouth Rinse,Mar2004,1568.000000000000000
Egypt,FreshFusion Mouth Rinse,Apr2004,1468.000000000000000
Egypt,FreshFusion Mouth Rinse,May2004,1504.000000000000000
Egypt,FreshFusion Mouth Rinse,Jun2004,1556.000000000000000
Egypt,FreshFusion Mouth Rinse,Jul2004,1679.000000000000000
Egypt,FreshFusion Mouth Rinse,Aug2004,1569.000000000000000
Egypt,FreshFusion Mouth Rinse,Sep2004,1631.000000000000000
Egypt,FreshFusion Mouth Rinse,Oct2004,1581.000000000000000
Egypt,FreshFusion Mouth Rinse,Nov2004,1629.000000000000000
Egypt,FreshFusion Mouth Rinse,Dec2004,1573.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Jan2004,1291.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Feb2004,1407.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Mar2004,1369.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Apr2004,1395.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,May2004,1322.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Jun2004,1450.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Jul2004,1362.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Aug2004,1398.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Sep2004,1471.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Oct2004,1354.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Nov2004,1373.000000000000000
Egypt,SmileSavvy Tooth Whitening Kit,Dec2004,1315.000000000000000
Egypt,DailyDazzle Toothpaste,Jan2004,4060.000000000000000
Egypt,DailyDazzle Toothpaste,Feb2004,4232.000000000000000
Egypt,DailyDazzle Toothpaste,Mar2004,4367.000000000000000
Egypt,DailyDazzle Toothpaste,Apr2004,4207.000000000000000
Egypt,DailyDazzle Toothpaste,May2004,4163.000000000000000
Egypt,DailyDazzle Toothpaste,Jun2004,4424.000000000000000
Egypt,DailyDazzle Toothpaste,Jul2004,4357.000000000000000
Egypt,DailyDazzle Toothpaste,Aug2004,4277.000000000000000
Egypt,DailyDazzle Toothpaste,Sep2004,4041.000000000000000
Egypt,DailyDazzle Toothpaste,Oct2004,4279.000000000000000
Egypt,DailyDazzle Toothpaste,Nov2004,4388.000000000000000
Egypt,DailyDazzle Toothpaste,Dec2004,4254.000000000000000
Egypt,BreatheEasy Inhalant,Jan2004,1856.000000000000000
Egypt,BreatheEasy Inhalant,Feb2004,1899.000000000000000
Egypt,BreatheEasy Inhalant,Mar2004,2017.000000000000000
Egypt,BreatheEasy Inhalant,Apr2004,1828.000000000000000
Egypt,BreatheEasy Inhalant,May2004,1699.000000000000000
Egypt,BreatheEasy Inhalant,Jun2004,1825.000000000000000
Egypt,BreatheEasy Inhalant,Jul2004,1936.000000000000000
Egypt,BreatheEasy Inhalant,Aug2004,1886.000000000000000
Egypt,BreatheEasy Inhalant,Sep2004,1996.000000000000000
Egypt,BreatheEasy Inhalant,Oct2004,2066.000000000000000
Egypt,BreatheEasy Inhalant,Nov2004,1800.000000000000000
Egypt,BreatheEasy Inhalant,Dec2004,2006.000000000000000
Egypt,CleanSmile Floss Picks,Jan2004,724.000000000000000
Egypt,CleanSmile Floss Picks,Feb2004,718.000000000000000
Egypt,CleanSmile Floss Picks,Mar2004,738.000000000000000
Egypt,CleanSmile Floss Picks,Apr2004,798.000000000000000
Egypt,CleanSmile Floss Picks,May2004,725.000000000000000
Egypt,CleanSmile Floss Picks,Jun2004,703.000000000000000
Egypt,CleanSmile Floss Picks,Jul2004,740.000000000000000
Egypt,CleanSmile Floss Picks,Aug2004,697.000000000000000
Egypt,CleanSmile Floss Picks,Sep2004,671.000000000000000
Egypt,CleanSmile Floss Picks,Oct2004,746.000000000000000
Egypt,CleanSmile Floss Picks,Nov2004,723.000000000000000
Egypt,CleanSmile Floss Picks,Dec2004,677.000000000000000
Egypt,Purezza Body Wash,Jan2004,1157.000000000000000
Egypt,Purezza Body Wash,Feb2004,1061.000000000000000
Egypt,Purezza Body Wash,Mar2004,1108.000000000000000
Egypt,Purezza Body Wash,Apr2004,1045.000000000000000
Egypt,Purezza Body Wash,May2004,1060.000000000000000
Egypt,Purezza Body Wash,Jun2004,1077.000000000000000
Egypt,Purezza Body Wash,Jul2004,1102.000000000000000
Egypt,Purezza Body Wash,Aug2004,1041.000000000000000
Egypt,Purezza Body Wash,Sep2004,1089.000000000000000
Egypt,Purezza Body Wash,Oct2004,1058.000000000000000
Egypt,Purezza Body Wash,Nov2004,1157.000000000000000
Egypt,Purezza Body Wash,Dec2004,1072.000000000000000
Egypt,SoftStep Shaving Cream,Jan2004,3232.000000000000000
Egypt,SoftStep Shaving Cream,Feb2004,2971.000000000000000
Egypt,SoftStep Shaving Cream,Mar2004,2967.000000000000000
Egypt,SoftStep Shaving Cream,Apr2004,3174.000000000000000
Egypt,SoftStep Shaving Cream,May2004,3134.000000000000000
Egypt,SoftStep Shaving Cream,Jun2004,3216.000000000000000
Egypt,SoftStep Shaving Cream,Jul2004,3277.000000000000000
Egypt,SoftStep Shaving Cream,Aug2004,2978.000000000000000
Egypt,SoftStep Shaving Cream,Sep2004,3180.000000000000000
Egypt,SoftStep Shaving Cream,Oct2004,3174.000000000000000
Egypt,SoftStep Shaving Cream,Nov2004,3065.000000000000000
Egypt,SoftStep Shaving Cream,Dec2004,3096.000000000000000
Egypt,HydraHydrate Hand Cream,Jan2004,2263.000000000000000
Egypt,HydraHydrate Hand Cream,Feb2004,1989.000000000000000
Egypt,HydraHydrate Hand Cream,Mar2004,1789.000000000000000
Egypt,HydraHydrate Hand Cream,Apr2004,2329.000000000000000
Egypt,HydraHydrate Hand Cream,May2004,2443.000000000000000
Egypt,HydraHydrate Hand Cream,Jun2004,2082.000000000000000
Egypt,HydraHydrate Hand Cream,Jul2004,2492.000000000000000
Egypt,HydraHydrate Hand Cream,Aug2004,1339.000000000000000
Egypt,HydraHydrate Hand Cream,Sep2004,926.000000000000000
Egypt,HydraHydrate Hand Cream,Oct2004,1626.000000000000000
Egypt,HydraHydrate Hand Cream,Nov2004,1634.000000000000000
Egypt,HydraHydrate Hand Cream,Dec2004,1694.000000000000000
Egypt,RadiantRose Face Mask,Jan2004,1129.000000000000000
Egypt,RadiantRose Face Mask,Feb2004,1830.000000000000000
Egypt,RadiantRose Face Mask,Mar2004,445.000000000000000
Egypt,RadiantRose Face Mask,Apr2004,252.000000000000000
Egypt,RadiantRose Face Mask,May2004,1740.000000000000000
Egypt,RadiantRose Face Mask,Jun2004,777.000000000000000
Egypt,RadiantRose Face Mask,Jul2004,784.000000000000000
Egypt,RadiantRose Face Mask,Aug2004,2289.000000000000000
Egypt,RadiantRose Face Mask,Sep2004,1494.000000000000000
Egypt,RadiantRose Face Mask,Oct2004,1814.000000000000000
Egypt,RadiantRose Face Mask,Nov2004,2047.000000000000000
Egypt,RadiantRose Face Mask,Dec2004,2181.000000000000000
Egypt,MorningMist Deodorant,Jan2004,4194.000000000000000
Egypt,MorningMist Deodorant,Feb2004,3952.000000000000000
Egypt,MorningMist Deodorant,Mar2004,4350.000000000000000
Egypt,MorningMist Deodorant,Apr2004,4240.000000000000000
Egypt,MorningMist Deodorant,May2004,4284.000000000000000
Egypt,MorningMist Deodorant,Jun2004,4171.000000000000000
Egypt,MorningMist Deodorant,Jul2004,4199.000000000000000
Egypt,MorningMist Deodorant,Aug2004,4287.000000000000000
Egypt,MorningMist Deodorant,Sep2004,4185.000000000000000
Egypt,MorningMist Deodorant,Oct2004,4297.000000000000000
Egypt,MorningMist Deodorant,Nov2004,4182.000000000000000
Egypt,MorningMist Deodorant,Dec2004,4074.000000000000000
Egypt,Hydrating Honey Body Lotion,Jan2004,926.000000000000000
Egypt,Hydrating Honey Body Lotion,Feb2004,806.000000000000000
Egypt,Hydrating Honey Body Lotion,Mar2004,877.000000000000000
Egypt,Hydrating Honey Body Lotion,Apr2004,945.000000000000000
Egypt,Hydrating Honey Body Lotion,May2004,1015.000000000000000
Egypt,Hydrating Honey Body Lotion,Jun2004,926.000000000000000
Egypt,Hydrating Honey Body Lotion,Jul2004,941.000000000000000
Egypt,Hydrating Honey Body Lotion,Aug2004,966.000000000000000
Egypt,Hydrating Honey Body Lotion,Sep2004,979.000000000000000
Egypt,Hydrating Honey Body Lotion,Oct2004,855.000000000000000
Egypt,Hydrating Honey Body Lotion,Nov2004,941.000000000000000
Egypt,Hydrating Honey Body Lotion,Dec2004,988.000000000000000
Egypt,Exfoliating Essentials Scrub,Jan2004,1340.000000000000000
Egypt,Exfoliating Essentials Scrub,Feb2004,1349.000000000000000
Egypt,Exfoliating Essentials Scrub,Mar2004,1324.000000000000000
Egypt,Exfoliating Essentials Scrub,Apr2004,1186.000000000000000
Egypt,Exfoliating Essentials Scrub,May2004,1165.000000000000000
Egypt,Exfoliating Essentials Scrub,Jun2004,1305.000000000000000
Egypt,Exfoliating Essentials Scrub,Jul2004,1230.000000000000000
Egypt,Exfoliating Essentials Scrub,Aug2004,1303.000000000000000
Egypt,Exfoliating Essentials Scrub,Sep2004,1336.000000000000000
Egypt,Exfoliating Essentials Scrub,Oct2004,1405.000000000000000
Egypt,Exfoliating Essentials Scrub,Nov2004,1329.000000000000000
Egypt,Exfoliating Essentials Scrub,Dec2004,1382.000000000000000
Egypt,CleanSlate Stain Remover,Jan2004,4735.000000000000000
Egypt,CleanSlate Stain Remover,Feb2004,4424.000000000000000
Egypt,CleanSlate Stain Remover,Mar2004,4635.000000000000000
Egypt,CleanSlate Stain Remover,Apr2004,4756.000000000000000
Egypt,CleanSlate Stain Remover,May2004,4691.000000000000000
Egypt,CleanSlate Stain Remover,Jun2004,4739.000000000000000
Egypt,CleanSlate Stain Remover,Jul2004,4714.000000000000000
Egypt,CleanSlate Stain Remover,Aug2004,4679.000000000000000
Egypt,CleanSlate Stain Remover,Sep2004,4494.000000000000000
Egypt,CleanSlate Stain Remover,Oct2004,4504.000000000000000
Egypt,CleanSlate Stain Remover,Nov2004,4541.000000000000000
Egypt,CleanSlate Stain Remover,Dec2004,4392.000000000000000
Egypt,FreshFold Fabric Refresher,Jan2004,697.000000000000000
Egypt,FreshFold Fabric Refresher,Feb2004,626.000000000000000
Egypt,FreshFold Fabric Refresher,Mar2004,669.000000000000000
Egypt,FreshFold Fabric Refresher,Apr2004,684.000000000000000
Egypt,FreshFold Fabric Refresher,May2004,613.000000000000000
Egypt,FreshFold Fabric Refresher,Jun2004,680.000000000000000
Egypt,FreshFold Fabric Refresher,Jul2004,624.000000000000000
Egypt,FreshFold Fabric Refresher,Aug2004,575.000000000000000
Egypt,FreshFold Fabric Refresher,Sep2004,659.000000000000000
Egypt,FreshFold Fabric Refresher,Oct2004,654.000000000000000
Egypt,FreshFold Fabric Refresher,Nov2004,674.000000000000000
Egypt,FreshFold Fabric Refresher,Dec2004,639.000000000000000
Egypt,BrightBreeze Insect Repellent,Jan2004,985.000000000000000
Egypt,BrightBreeze Insect Repellent,Feb2004,975.000000000000000
Egypt,BrightBreeze Insect Repellent,Mar2004,1023.000000000000000
Egypt,BrightBreeze Insect Repellent,Apr2004,1096.000000000000000
Egypt,BrightBreeze Insect Repellent,May2004,1154.000000000000000
Egypt,BrightBreeze Insect Repellent,Jun2004,921.000000000000000
Egypt,BrightBreeze Insect Repellent,Jul2004,1068.000000000000000
Egypt,BrightBreeze Insect Repellent,Aug2004,1018.000000000000000
Egypt,BrightBreeze Insect Repellent,Sep2004,1051.000000000000000
Egypt,BrightBreeze Insect Repellent,Oct2004,1059.000000000000000
Egypt,BrightBreeze Insect Repellent,Nov2004,1074.000000000000000
Egypt,BrightBreeze Insect Repellent,Dec2004,1044.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Jan2004,873.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Feb2004,806.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Mar2004,922.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Apr2004,1154.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,May2004,853.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Jun2004,861.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Jul2004,1110.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Aug2004,841.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Sep2004,790.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Oct2004,880.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Nov2004,872.000000000000000
Egypt,EasyWash Laundry Detergent for Babies,Dec2004,778.000000000000000
Egypt,SoothingSerenity Baby Rub,Jan2004,918.000000000000000
Egypt,SoothingSerenity Baby Rub,Feb2004,917.000000000000000
Egypt,SoothingSerenity Baby Rub,Mar2004,911.000000000000000
Egypt,SoothingSerenity Baby Rub,Apr2004,882.000000000000000
Egypt,SoothingSerenity Baby Rub,May2004,972.000000000000000
Egypt,SoothingSerenity Baby Rub,Jun2004,959.000000000000000
Egypt,SoothingSerenity Baby Rub,Jul2004,902.000000000000000
Egypt,SoothingSerenity Baby Rub,Aug2004,936.000000000000000
Egypt,SoothingSerenity Baby Rub,Sep2004,909.000000000000000
Egypt,SoothingSerenity Baby Rub,Oct2004,893.000000000000000
Egypt,SoothingSerenity Baby Rub,Nov2004,929.000000000000000
Egypt,SoothingSerenity Baby Rub,Dec2004,973.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Jan2004,2296.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Feb2004,2443.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Mar2004,2295.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Apr2004,2268.000000000000000
Egypt,CalmingClean Diaper Rash Cream,May2004,2172.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Jun2004,2225.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Jul2004,2346.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Aug2004,2149.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Sep2004,2189.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Oct2004,2311.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Nov2004,2044.000000000000000
Egypt,CalmingClean Diaper Rash Cream,Dec2004,2273.000000000000000
Egypt,SilkySkin Baby Moisturizer,Jan2004,4421.000000000000000
Egypt,SilkySkin Baby Moisturizer,Feb2004,4478.000000000000000
Egypt,SilkySkin Baby Moisturizer,Mar2004,4696.000000000000000
Egypt,SilkySkin Baby Moisturizer,Apr2004,4321.000000000000000
Egypt,SilkySkin Baby Moisturizer,May2004,4447.000000000000000
Egypt,SilkySkin Baby Moisturizer,Jun2004,4627.000000000000000
Egypt,SilkySkin Baby Moisturizer,Jul2004,4516.000000000000000
Egypt,SilkySkin Baby Moisturizer,Aug2004,4491.000000000000000
Egypt,SilkySkin Baby Moisturizer,Sep2004,4502.000000000000000
Egypt,SilkySkin Baby Moisturizer,Oct2004,4361.000000000000000
Egypt,SilkySkin Baby Moisturizer,Nov2004,4320.000000000000000
Egypt,SilkySkin Baby Moisturizer,Dec2004,4370.000000000000000
Egypt,GentleGlow Baby Face Wash,Jan2004,4534.000000000000000
Egypt,GentleGlow Baby Face Wash,Feb2004,4441.000000000000000
Egypt,GentleGlow Baby Face Wash,Mar2004,4654.000000000000000
Egypt,GentleGlow Baby Face Wash,Apr2004,4671.000000000000000
Egypt,GentleGlow Baby Face Wash,May2004,4474.000000000000000
Egypt,GentleGlow Baby Face Wash,Jun2004,4437.000000000000000
Egypt,GentleGlow Baby Face Wash,Jul2004,4534.000000000000000
Egypt,GentleGlow Baby Face Wash,Aug2004,4311.000000000000000
Egypt,GentleGlow Baby Face Wash,Sep2004,4562.000000000000000
Egypt,GentleGlow Baby Face Wash,Oct2004,4550.000000000000000
Egypt,GentleGlow Baby Face Wash,Nov2004,4584.000000000000000
Egypt,GentleGlow Baby Face Wash,Dec2004,4601.000000000000000
Egypt,SmellSational Baby Room Spray,Jan2004,1459.000000000000000
Egypt,SmellSational Baby Room Spray,Feb2004,1357.000000000000000
Egypt,SmellSational Baby Room Spray,Mar2004,1444.000000000000000
Egypt,SmellSational Baby Room Spray,Apr2004,1473.000000000000000
Egypt,SmellSational Baby Room Spray,May2004,1293.000000000000000
Egypt,SmellSational Baby Room Spray,Jun2004,1491.000000000000000
Egypt,SmellSational Baby Room Spray,Jul2004,1374.000000000000000
Egypt,SmellSational Baby Room Spray,Aug2004,1428.000000000000000
Egypt,SmellSational Baby Room Spray,Sep2004,1441.000000000000000
Egypt,SmellSational Baby Room Spray,Oct2004,1411.000000000000000
Egypt,SmellSational Baby Room Spray,Nov2004,1523.000000000000000
Egypt,SmellSational Baby Room Spray,Dec2004,1456.000000000000000
Egypt,LuminousLocks Shampoo,Jan2004,1318.000000000000000
Egypt,LuminousLocks Shampoo,Feb2004,1352.000000000000000
Egypt,LuminousLocks Shampoo,Mar2004,1435.000000000000000
