Country,Product,Month,Quantity
United Kingdom,FreshFusion Detergent,Feb2004,1628.0
United Kingdom,FreshFusion Detergent,Jun2004,1561.0
United Kingdom,FreshFusion Detergent,Sep2004,1601.0
United Kingdom,FreshFusion Detergent,Nov2004,1557.0
United Kingdom,CleanSlate Stain Remover,Mar2004,1998.0
United Kingdom,CleanSlate Stain Remover,Apr2004,1872.0
United Kingdom,CleanSlate Stain Remover,Jul2004,2075.0
United Kingdom,CleanSlate Stain Remover,Dec2004,1920.0
United Kingdom,SoothingSoft Fabric Softener,Jan2004,1166.0
United Kingdom,SoothingSoft Fabric Softener,May2004,1135.0
United Kingdom,SoothingSoft Fabric Softener,Jul2004,1160.0
United Kingdom,SoothingSoft Fabric Softener,Sep2004,950.0
United Kingdom,SoothingSoft Fabric Softener,Dec2004,1041.0
United Kingdom,BrightBreeze Whitening Booster,Jan2004,548.0
United Kingdom,BrightBreeze Whitening Booster,Feb2004,479.0
United Kingdom,BrightBreeze Whitening Booster,Mar2004,393.0
United Kingdom,BrightBreeze Whitening Booster,Aug2004,483.0
United Kingdom,BrightBreeze Whitening Booster,Sep2004,497.0
United Kingdom,BrightBreeze Whitening Booster,Oct2004,581.0
United Kingdom,BrightBreeze Whitening Booster,Nov2004,605.0
United Kingdom,BrightBreeze Whitening Booster,Dec2004,470.0
United Kingdom,DelicateDew Sensitive Wash,Jan2004,1629.0
United Kingdom,DelicateDew Sensitive Wash,Mar2004,1499.0
United Kingdom,DelicateDew Sensitive Wash,May2004,1522.0
United Kingdom,DelicateDew Sensitive Wash,Jul2004,1556.0
United Kingdom,DelicateDew Sensitive Wash,Sep2004,1603.0
United Kingdom,DelicateDew Sensitive Wash,Dec2004,1427.0
United Kingdom,FreshFold Fabric Refresher,Apr2004,842.0
United Kingdom,FreshFold Fabric Refresher,May2004,769.0
United Kingdom,FreshFold Fabric Refresher,Jul2004,742.0
United Kingdom,FreshFold Fabric Refresher,Aug2004,777.0
United Kingdom,FreshFold Fabric Refresher,Sep2004,865.0
United Kingdom,FreshFold Fabric Refresher,Nov2004,759.0
United Kingdom,FreshFold Fabric Refresher,Dec2004,810.0
United Kingdom,RadiantRinse Color Protector,Feb2004,1253.0
United Kingdom,RadiantRinse Color Protector,Mar2004,1205.0
United Kingdom,RadiantRinse Color Protector,Apr2004,1186.0
United Kingdom,RadiantRinse Color Protector,Sep2004,1229.0
United Kingdom,RadiantRinse Color Protector,Oct2004,1247.0
United Kingdom,RadiantRinse Color Protector,Dec2004,1132.0
United Kingdom,EasyWash Laundry Detergent,Jan2004,1177.0
United Kingdom,EasyWash Laundry Detergent,Feb2004,1193.0
United Kingdom,EasyWash Laundry Detergent,Apr2004,1105.0
United Kingdom,EasyWash Laundry Detergent,Jul2004,1230.0
United Kingdom,EasyWash Laundry Detergent,Aug2004,1272.0
United Kingdom,EasyWash Laundry Detergent,Oct2004,1127.0
United Kingdom,EasyWash Laundry Detergent,Nov2004,1139.0
United Kingdom,SmellSational Odor Eliminator,Feb2004,883.0
United Kingdom,SmellSational Odor Eliminator,Jun2004,1.0
United Kingdom,SmellSational Odor Eliminator,Aug2004,878.0
United Kingdom,SmellSational Odor Eliminator,Sep2004,859.0
United Kingdom,SmellSational Odor Eliminator,Nov2004,904.0
United Kingdom,LittleLullaby Diaper Cream,Jan2004,402.0
United Kingdom,LittleLullaby Diaper Cream,May2004,413.0
United Kingdom,LittleLullaby Diaper Cream,Jun2004,361.0
United Kingdom,LittleLullaby Diaper Cream,Aug2004,349.0
United Kingdom,LittleLullaby Diaper Cream,Nov2004,358.0
United Kingdom,SoothingSerenity Baby Oil,Feb2004,247.0
United Kingdom,SoothingSerenity Baby Oil,Apr2004,226.0
United Kingdom,SoothingSerenity Baby Oil,May2004,217.0
United Kingdom,SoothingSerenity Baby Oil,Jul2004,217.0
United Kingdom,SoothingSerenity Baby Oil,Aug2004,221.0
United Kingdom,CalmingClean Bath Time Wash,Jan2004,1048.0
United Kingdom,CalmingClean Bath Time Wash,Feb2004,977.0
United Kingdom,CalmingClean Bath Time Wash,May2004,959.0
United Kingdom,CalmingClean Bath Time Wash,Aug2004,993.0
United Kingdom,CalmingClean Bath Time Wash,Sep2004,1088.0
United Kingdom,CalmingClean Bath Time Wash,Oct2004,965.0
United Kingdom,CalmingClean Bath Time Wash,Nov2004,947.0
United Kingdom,FreshFusion Diaper Rash Remedy,Jan2004,1794.0
United Kingdom,FreshFusion Diaper Rash Remedy,Feb2004,1767.0
United Kingdom,FreshFusion Diaper Rash Remedy,Mar2004,1751.0
United Kingdom,FreshFusion Diaper Rash Remedy,Jul2004,1781.0
United Kingdom,FreshFusion Diaper Rash Remedy,Aug2004,1867.0
United Kingdom,FreshFusion Diaper Rash Remedy,Sep2004,1857.0
United Kingdom,FreshFusion Diaper Rash Remedy,Nov2004,1809.0
United Kingdom,FreshFusion Diaper Rash Remedy,Dec2004,1891.0
United Kingdom,SilkySkin Baby Cream,Jan2004,1068.0
United Kingdom,SilkySkin Baby Cream,Feb2004,1091.0
United Kingdom,SilkySkin Baby Cream,Mar2004,982.0
United Kingdom,SilkySkin Baby Cream,Apr2004,1039.0
United Kingdom,SilkySkin Baby Cream,Jun2004,1080.0
United Kingdom,SilkySkin Baby Cream,Sep2004,1007.0
United Kingdom,GentleGlow Baby Sunscreen,Apr2004,637.0
United Kingdom,GentleGlow Baby Sunscreen,Jun2004,635.0
United Kingdom,GentleGlow Baby Sunscreen,Oct2004,658.0
United Kingdom,GentleGlow Baby Sunscreen,Dec2004,645.0
United Kingdom,BrightBreeze Insect Repellent,Jan2004,735.0
United Kingdom,BrightBreeze Insect Repellent,Feb2004,748.0
United Kingdom,BrightBreeze Insect Repellent,Mar2004,677.0
United Kingdom,BrightBreeze Insect Repellent,Apr2004,722.0
United Kingdom,BrightBreeze Insect Repellent,May2004,816.0
United Kingdom,BrightBreeze Insect Repellent,Jun2004,684.0
United Kingdom,BrightBreeze Insect Repellent,Aug2004,725.0
United Kingdom,BrightBreeze Insect Repellent,Oct2004,754.0
United Kingdom,BrightBreeze Insect Repellent,Nov2004,752.0
United Kingdom,BrightBreeze Insect Repellent,Dec2004,732.0
United Kingdom,SoftStep Baby Shampoo,May2004,567.0
United Kingdom,SoftStep Baby Shampoo,Aug2004,567.0
United Kingdom,SoftStep Baby Shampoo,Sep2004,567.0
United Kingdom,SoftStep Baby Shampoo,Dec2004,535.0
United Kingdom,RadiantRose Baby Massage Oil,Apr2004,1939.0
United Kingdom,RadiantRose Baby Massage Oil,May2004,1875.0
United Kingdom,RadiantRose Baby Massage Oil,Jun2004,1853.0
United Kingdom,RadiantRose Baby Massage Oil,Jul2004,1926.0
United Kingdom,RadiantRose Baby Massage Oil,Oct2004,1968.0
United Kingdom,RadiantRose Baby Massage Oil,Nov2004,1868.0
United Kingdom,RadiantRose Baby Massage Oil,Dec2004,1942.0
United Kingdom,EasyWash Laundry Detergent for Babies,Mar2004,924.0
United Kingdom,EasyWash Laundry Detergent for Babies,May2004,904.0
United Kingdom,EasyWash Laundry Detergent for Babies,Jun2004,946.0
United Kingdom,EasyWash Laundry Detergent for Babies,Dec2004,807.0
United Kingdom,LittleLullaby Diaper Liners,Feb2004,667.0
United Kingdom,LittleLullaby Diaper Liners,Mar2004,732.0
United Kingdom,LittleLullaby Diaper Liners,May2004,718.0
United Kingdom,LittleLullaby Diaper Liners,Jul2004,701.0
United Kingdom,LittleLullaby Diaper Liners,Aug2004,687.0
United Kingdom,LittleLullaby Diaper Liners,Oct2004,721.0
United Kingdom,LittleLullaby Diaper Liners,Nov2004,723.0
United Kingdom,SoothingSerenity Baby Rub,Feb2004,1039.0
United Kingdom,SoothingSerenity Baby Rub,Mar2004,994.0
United Kingdom,SoothingSerenity Baby Rub,Apr2004,1031.0
United Kingdom,SoothingSerenity Baby Rub,May2004,995.0
United Kingdom,SoothingSerenity Baby Rub,Jun2004,979.0
United Kingdom,SoothingSerenity Baby Rub,Sep2004,1000.0
United Kingdom,SoothingSerenity Baby Rub,Oct2004,947.0
United Kingdom,SoothingSerenity Baby Rub,Nov2004,1018.0
United Kingdom,SoothingSerenity Baby Rub,Dec2004,962.0
United Kingdom,CalmingClean Diaper Rash Cream,Feb2004,1404.0
United Kingdom,CalmingClean Diaper Rash Cream,Mar2004,1684.0
United Kingdom,CalmingClean Diaper Rash Cream,Apr2004,1556.0
United Kingdom,CalmingClean Diaper Rash Cream,May2004,14.0
United Kingdom,CalmingClean Diaper Rash Cream,Jun2004,1647.0
United Kingdom,CalmingClean Diaper Rash Cream,Jul2004,1713.0
United Kingdom,CalmingClean Diaper Rash Cream,Aug2004,1772.0
United Kingdom,CalmingClean Diaper Rash Cream,Sep2004,1767.0
United Kingdom,CalmingClean Diaper Rash Cream,Oct2004,1730.0
United Kingdom,CalmingClean Diaper Rash Cream,Nov2004,1668.0
United Kingdom,CalmingClean Diaper Rash Cream,Dec2004,1731.0
United Kingdom,FreshFusion Baby Wipes,Feb2004,823.0
United Kingdom,FreshFusion Baby Wipes,Apr2004,884.0
United Kingdom,FreshFusion Baby Wipes,May2004,889.0
United Kingdom,FreshFusion Baby Wipes,Jul2004,861.0
United Kingdom,FreshFusion Baby Wipes,Oct2004,878.0
United Kingdom,PurePore Baby Skincare Set,Feb2004,1569.0
United Kingdom,PurePore Baby Skincare Set,Mar2004,1378.0
United Kingdom,PurePore Baby Skincare Set,Apr2004,1409.0
United Kingdom,PurePore Baby Skincare Set,May2004,1371.0
United Kingdom,PurePore Baby Skincare Set,Jun2004,1525.0
United Kingdom,PurePore Baby Skincare Set,Sep2004,1367.0
United Kingdom,PurePore Baby Skincare Set,Nov2004,1308.0
United Kingdom,PurePore Baby Skincare Set,Dec2004,1432.0
United Kingdom,SilkySkin Baby Moisturizer,Jul2004,829.0
United Kingdom,SilkySkin Baby Moisturizer,Sep2004,813.0
United Kingdom,SilkySkin Baby Moisturizer,Oct2004,834.0
United Kingdom,SilkySkin Baby Moisturizer,Dec2004,730.0
United Kingdom,GentleGlow Baby Face Wash,Mar2004,775.0
United Kingdom,GentleGlow Baby Face Wash,May2004,805.0
United Kingdom,GentleGlow Baby Face Wash,Jun2004,803.0
United Kingdom,GentleGlow Baby Face Wash,Jul2004,741.0
United Kingdom,GentleGlow Baby Face Wash,Aug2004,720.0
United Kingdom,GentleGlow Baby Face Wash,Sep2004,785.0
United Kingdom,GentleGlow Baby Face Wash,Oct2004,773.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jan2004,1361.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Feb2004,1277.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Mar2004,1493.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Apr2004,1543.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,May2004,1274.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jun2004,1250.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jul2004,1543.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Aug2004,1358.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Oct2004,1346.0
United Kingdom,BrightBreeze Baby Sunscreen Stick,Nov2004,1423.0
United Kingdom,SmellSational Baby Room Spray,Jan2004,842.0
United Kingdom,SmellSational Baby Room Spray,May2004,801.0
United Kingdom,SmellSational Baby Room Spray,Jul2004,809.0
United Kingdom,SmellSational Baby Room Spray,Oct2004,769.0
United Kingdom,SmellSational Baby Room Spray,Dec2004,824.0
United Kingdom,LuminousLocks Shampoo,Jan2004,2063.0
United Kingdom,LuminousLocks Shampoo,Mar2004,1290.0
United Kingdom,LuminousLocks Shampoo,Apr2004,1989.0
United Kingdom,LuminousLocks Shampoo,May2004,1898.0
United Kingdom,LuminousLocks Shampoo,Jun2004,2042.0
United Kingdom,LuminousLocks Shampoo,Jul2004,1933.0
United Kingdom,LuminousLocks Shampoo,Oct2004,1811.0
United Kingdom,LuminousLocks Shampoo,Nov2004,1799.0
United Kingdom,SilkSmooth Conditioner,Jun2004,879.0
United Kingdom,SilkSmooth Conditioner,Jul2004,791.0
United Kingdom,SilkSmooth Conditioner,Aug2004,843.0
United Kingdom,SilkSmooth Conditioner,Sep2004,828.0
United Kingdom,SilkSmooth Conditioner,Oct2004,899.0
United Kingdom,RadiantRose Hair Serum,Feb2004,1932.0
United Kingdom,RadiantRose Hair Serum,May2004,1756.0
United Kingdom,RadiantRose Hair Serum,Jun2004,1969.0
United Kingdom,RadiantRose Hair Serum,Aug2004,1778.0
United Kingdom,RadiantRose Hair Serum,Sep2004,1820.0
United Kingdom,RadiantRose Hair Serum,Oct2004,1965.0
United Kingdom,SoothingSerenity Scalp Treatment,Mar2004,1642.0
United Kingdom,SoothingSerenity Scalp Treatment,Apr2004,1715.0
United Kingdom,SoothingSerenity Scalp Treatment,May2004,1685.0
United Kingdom,SoothingSerenity Scalp Treatment,Jun2004,1659.0
United Kingdom,SoothingSerenity Scalp Treatment,Aug2004,1817.0
United Kingdom,SoothingSerenity Scalp Treatment,Sep2004,1717.0
United Kingdom,SoothingSerenity Scalp Treatment,Oct2004,1816.0
United Kingdom,SoothingSerenity Scalp Treatment,Nov2004,1718.0
United Kingdom,CleanSlate Feminine Deodorant,Mar2004,1878.0
United Kingdom,CleanSlate Feminine Deodorant,Apr2004,1899.0
United Kingdom,CleanSlate Feminine Deodorant,May2004,1830.0
United Kingdom,CleanSlate Feminine Deodorant,Jun2004,1997.0
United Kingdom,CleanSlate Feminine Deodorant,Jul2004,1789.0
United Kingdom,CleanSlate Feminine Deodorant,Aug2004,1843.0
United Kingdom,CleanSlate Feminine Deodorant,Oct2004,1939.0
United Kingdom,CleanSlate Feminine Deodorant,Dec2004,1886.0
United Kingdom,BrightBreeze Period Pain Relief,Jan2004,515.0
United Kingdom,BrightBreeze Period Pain Relief,Feb2004,1278.0
United Kingdom,BrightBreeze Period Pain Relief,Mar2004,1466.0
United Kingdom,BrightBreeze Period Pain Relief,Nov2004,1356.0
United Kingdom,PurePore Sanitary Belt,Jan2004,512.0
United Kingdom,PurePore Sanitary Belt,Feb2004,519.0
United Kingdom,PurePore Sanitary Belt,Mar2004,474.0
United Kingdom,PurePore Sanitary Belt,Apr2004,528.0
United Kingdom,PurePore Sanitary Belt,May2004,494.0
United Kingdom,PurePore Sanitary Belt,Jun2004,584.0
United Kingdom,PurePore Sanitary Belt,Jul2004,510.0
United Kingdom,PurePore Sanitary Belt,Aug2004,479.0
United Kingdom,PurePore Sanitary Belt,Sep2004,490.0
United Kingdom,PurePore Sanitary Belt,Oct2004,464.0
United Kingdom,PurePore Sanitary Belt,Nov2004,485.0
United Kingdom,SmellSational Intimate Spray,Jan2004,1987.0
United Kingdom,SmellSational Intimate Spray,Mar2004,1853.0
United Kingdom,SmellSational Intimate Spray,Apr2004,1960.0
United Kingdom,SmellSational Intimate Spray,Jun2004,1817.0
United Kingdom,SmellSational Intimate Spray,Oct2004,1907.0
United Kingdom,SmellSational Intimate Spray,Nov2004,1956.0
United Kingdom,SoftStep Shaving Cream for Women,Feb2004,1797.0
United Kingdom,SoftStep Shaving Cream for Women,Mar2004,1712.0
United Kingdom,SoftStep Shaving Cream for Women,Apr2004,1819.0
United Kingdom,SoftStep Shaving Cream for Women,Jun2004,1868.0
United Kingdom,SoftStep Shaving Cream for Women,Oct2004,1671.0
United Kingdom,SoftStep Shaving Cream for Women,Dec2004,1884.0
United Kingdom,FreshFusion All-Purpose Cleaner,Mar2004,1213.0
United Kingdom,FreshFusion All-Purpose Cleaner,Apr2004,40.0
United Kingdom,FreshFusion All-Purpose Cleaner,May2004,1178.0
United Kingdom,FreshFusion All-Purpose Cleaner,Jun2004,1185.0
United Kingdom,FreshFusion All-Purpose Cleaner,Aug2004,1144.0
United Kingdom,FreshFusion All-Purpose Cleaner,Oct2004,1148.0
United Kingdom,FreshFusion All-Purpose Cleaner,Nov2004,1189.0
United Kingdom,CleanSlate Disinfectant Spray,Mar2004,98.0
United Kingdom,CleanSlate Disinfectant Spray,Apr2004,793.0
United Kingdom,CleanSlate Disinfectant Spray,Jul2004,739.0
United Kingdom,CleanSlate Disinfectant Spray,Aug2004,749.0
United Kingdom,CleanSlate Disinfectant Spray,Oct2004,713.0
United Kingdom,CleanSlate Disinfectant Spray,Nov2004,735.0
United Kingdom,SoothingSerenity Air Freshener,Jan2004,1418.0
United Kingdom,SoothingSerenity Air Freshener,Feb2004,1427.0
United Kingdom,SoothingSerenity Air Freshener,Apr2004,1397.0
United Kingdom,SoothingSerenity Air Freshener,May2004,1437.0
United Kingdom,SoothingSerenity Air Freshener,Jul2004,1392.0
United Kingdom,SoothingSerenity Air Freshener,Sep2004,1422.0
United Kingdom,SoothingSerenity Air Freshener,Oct2004,1400.0
United Kingdom,SoothingSerenity Air Freshener,Nov2004,1585.0
United Kingdom,BrightBreeze Window Cleaner,Feb2004,79.0
United Kingdom,BrightBreeze Window Cleaner,Mar2004,502.0
United Kingdom,BrightBreeze Window Cleaner,Apr2004,526.0
United Kingdom,BrightBreeze Window Cleaner,Jun2004,608.0
United Kingdom,BrightBreeze Window Cleaner,Aug2004,597.0
United Kingdom,BrightBreeze Window Cleaner,Oct2004,550.0
United Kingdom,GentleGlow Dish Soap,Jan2004,1199.0
United Kingdom,GentleGlow Dish Soap,May2004,1342.0
United Kingdom,GentleGlow Dish Soap,Jun2004,1203.0
United Kingdom,GentleGlow Dish Soap,Aug2004,1228.0
United Kingdom,GentleGlow Dish Soap,Oct2004,1178.0
United Kingdom,GentleGlow Dish Soap,Nov2004,1282.0
United Kingdom,PurePore Insect Repellent Spray,Jan2004,1209.0
United Kingdom,PurePore Insect Repellent Spray,Mar2004,1090.0
United Kingdom,PurePore Insect Repellent Spray,May2004,1179.0
United Kingdom,PurePore Insect Repellent Spray,Aug2004,1069.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Feb2004,1551.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Apr2004,1459.0
United Kingdom,EasyWash Laundry Detergent for Delicates,May2004,1566.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Jun2004,1543.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Jul2004,1609.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Aug2004,1439.0
United Kingdom,EasyWash Laundry Detergent for Delicates,Dec2004,1550.0
United Kingdom,SoothingSerenity Humidifier,Jan2004,779.0
United Kingdom,SoothingSerenity Humidifier,Feb2004,681.0
United Kingdom,SoothingSerenity Humidifier,Apr2004,778.0
United Kingdom,SoothingSerenity Humidifier,May2004,664.0
United Kingdom,SoothingSerenity Humidifier,Jul2004,825.0
United Kingdom,SoothingSerenity Humidifier,Aug2004,686.0
United Kingdom,SoothingSerenity Humidifier,Sep2004,806.0
United Kingdom,SoothingSerenity Humidifier,Oct2004,742.0
United Kingdom,PurePaw Dog Shampoo,Feb2004,1722.0
United Kingdom,PurePaw Dog Shampoo,Mar2004,1667.0
United Kingdom,PurePaw Dog Shampoo,Aug2004,1706.0
United Kingdom,PurePaw Dog Shampoo,Sep2004,1813.0
United Kingdom,PurePaw Dog Shampoo,Oct2004,1656.0
United Kingdom,PurePaw Dog Shampoo,Nov2004,1652.0
United Kingdom,PurePaw Dog Shampoo,Dec2004,1669.0
United Kingdom,SoothingPaws Cat Lotion,Feb2004,607.0
United Kingdom,SoothingPaws Cat Lotion,Mar2004,626.0
United Kingdom,SoothingPaws Cat Lotion,Apr2004,640.0
United Kingdom,SoothingPaws Cat Lotion,Jul2004,657.0
United Kingdom,SoothingPaws Cat Lotion,Sep2004,626.0
United Kingdom,RadiantRover Pet Conditioner,Apr2004,1918.0
United Kingdom,RadiantRover Pet Conditioner,Aug2004,1894.0
United Kingdom,RadiantRover Pet Conditioner,Sep2004,2199.0
United Kingdom,RadiantRover Pet Conditioner,Dec2004,2115.0
United Kingdom,FreshFusion Flea and Tick Spray,Jan2004,592.0
United Kingdom,FreshFusion Flea and Tick Spray,Apr2004,607.0
United Kingdom,FreshFusion Flea and Tick Spray,Aug2004,590.0
United Kingdom,FreshFusion Flea and Tick Spray,Sep2004,588.0
United Kingdom,FreshFusion Flea and Tick Spray,Dec2004,596.0
United Kingdom,GentleGlow Pet Grooming Kit,Mar2004,524.0
United Kingdom,GentleGlow Pet Grooming Kit,Apr2004,584.0
United Kingdom,GentleGlow Pet Grooming Kit,May2004,541.0
United Kingdom,GentleGlow Pet Grooming Kit,Jun2004,527.0
United Kingdom,GentleGlow Pet Grooming Kit,Aug2004,485.0
United Kingdom,GentleGlow Pet Grooming Kit,Sep2004,562.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Jan2004,738.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Feb2004,717.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Mar2004,769.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Jul2004,751.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Aug2004,611.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Oct2004,663.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Nov2004,639.0
United Kingdom,BrightBreeze Pet Odor Eliminator,Dec2004,728.0
United Kingdom,EasyWash Pet Laundry Detergent,Jan2004,1039.0
United Kingdom,EasyWash Pet Laundry Detergent,Feb2004,996.0
United Kingdom,EasyWash Pet Laundry Detergent,Jun2004,914.0
United Kingdom,EasyWash Pet Laundry Detergent,Jul2004,224.0
United Kingdom,EasyWash Pet Laundry Detergent,Aug2004,1108.0
United Kingdom,EasyWash Pet Laundry Detergent,Sep2004,1024.0
United Kingdom,EasyWash Pet Laundry Detergent,Oct2004,1051.0
United Kingdom,EasyWash Pet Laundry Detergent,Nov2004,1015.0
United Kingdom,SmellSational Pet Deodorizer,Jan2004,1019.0
United Kingdom,SmellSational Pet Deodorizer,Mar2004,1077.0
United Kingdom,SmellSational Pet Deodorizer,Aug2004,1078.0
United Kingdom,SmellSational Pet Deodorizer,Sep2004,1074.0
United Kingdom,SmellSational Pet Deodorizer,Dec2004,1154.0
United Kingdom,CalmingClean Dog Brush,Jan2004,738.0
United Kingdom,CalmingClean Dog Brush,Feb2004,723.0
United Kingdom,CalmingClean Dog Brush,Mar2004,850.0
United Kingdom,CalmingClean Dog Brush,Apr2004,709.0
United Kingdom,CalmingClean Dog Brush,Jun2004,734.0
United Kingdom,CalmingClean Dog Brush,Jul2004,701.0
United Kingdom,CalmingClean Dog Brush,Aug2004,709.0
United Kingdom,CalmingClean Dog Brush,Sep2004,739.0
United Kingdom,CalmingClean Dog Brush,Oct2004,694.0
United Kingdom,CalmingClean Dog Brush,Nov2004,730.0
United Kingdom,CalmingClean Dog Brush,Dec2004,681.0
United Kingdom,HydratingHoney Pet Wipes,Jan2004,1099.0
United Kingdom,HydratingHoney Pet Wipes,Feb2004,1212.0
United Kingdom,HydratingHoney Pet Wipes,Apr2004,1125.0
United Kingdom,HydratingHoney Pet Wipes,Jul2004,1137.0
United Kingdom,HydratingHoney Pet Wipes,Sep2004,1189.0
United Kingdom,HydratingHoney Pet Wipes,Oct2004,1128.0
United Kingdom,HydratingHoney Pet Wipes,Nov2004,1128.0
United Kingdom,HydratingHoney Pet Wipes,Dec2004,1215.0
France,FreshStart Toothpaste,Jan2004,879.0
France,FreshStart Toothpaste,Feb2004,872.0
France,FreshStart Toothpaste,May2004,924.0
France,FreshStart Toothpaste,Dec2004,918.0
France,SmileShield Whitening Strips,Feb2004,607.0
France,SmileShield Whitening Strips,Mar2004,671.0
France,SmileShield Whitening Strips,Apr2004,641.0
France,SmileShield Whitening Strips,May2004,625.0
France,BriteBite Toothbrush,Jan2004,1506.0
France,BriteBite Toothbrush,Mar2004,1439.0
France,BriteBite Toothbrush,Jun2004,1505.0
France,BriteBite Toothbrush,Aug2004,1411.0
France,BriteBite Toothbrush,Oct2004,1467.0
France,BriteBite Toothbrush,Dec2004,1544.0
France,LuminousLip Care,Mar2004,216.0
France,LuminousLip Care,Jul2004,231.0
France,CleanSlate Mouthwash,Jan2004,1530.0
France,CleanSlate Mouthwash,Jun2004,1508.0
France,OralEase Gel,Apr2004,927.0
France,OralEase Gel,Oct2004,963.0
France,BreathBliss Mints,Jul2004,1592.0
France,BreathBliss Mints,Sep2004,1378.0
France,BreathBliss Mints,Oct2004,1434.0
France,BreathBliss Mints,Nov2004,1528.0
France,BreathBliss Mints,Dec2004,1461.0
France,DentalDefense Toothpaste,May2004,859.0
France,DentalDefense Toothpaste,Jun2004,845.0
France,DentalDefense Toothpaste,Jul2004,760.0
France,DentalDefense Toothpaste,Sep2004,821.0
France,SparklingSmile Water Flosser,Jan2004,301.0
France,SparklingSmile Water Flosser,Feb2004,344.0
France,SparklingSmile Water Flosser,Apr2004,319.0
France,FreshFusion Mouth Rinse,Jun2004,684.0
France,FreshFusion Mouth Rinse,Aug2004,645.0
France,FreshFusion Mouth Rinse,Sep2004,704.0
France,FreshFusion Mouth Rinse,Oct2004,758.0
France,FreshFusion Mouth Rinse,Nov2004,700.0
France,FreshFusion Mouth Rinse,Dec2004,722.0
France,SmileSavvy Tooth Whitening Kit,May2004,1380.0
France,SmileSavvy Tooth Whitening Kit,Sep2004,1288.0
France,DailyDazzle Toothpaste,Apr2004,1087.0
France,DailyDazzle Toothpaste,Sep2004,1142.0
France,MorningBreeze Gum Care,Feb2004,1236.0
France,MorningBreeze Gum Care,Apr2004,1281.0
France,MorningBreeze Gum Care,Jun2004,1164.0
France,MorningBreeze Gum Care,Aug2004,14.0
France,MorningBreeze Gum Care,Sep2004,1240.0
France,OralEase Plus Toothbrush,Jan2004,1236.0
France,OralEase Plus Toothbrush,May2004,1296.0
France,OralEase Plus Toothbrush,Jun2004,1366.0
France,OralEase Plus Toothbrush,Aug2004,1333.0
France,SmilesSoPure Waterpik,Nov2004,213.0
France,SmilesSoPure Waterpik,Dec2004,185.0
France,CleanSmile Floss Picks,Jul2004,1053.0
France,CleanSmile Floss Picks,Oct2004,1199.0
France,CleanSmile Floss Picks,Nov2004,1139.0
France,FreshFix Mouthwash,Feb2004,1040.0
France,FreshFix Mouthwash,Mar2004,795.0
France,FreshFix Mouthwash,Jun2004,979.0
France,FreshFix Mouthwash,Dec2004,503.0
France,Purezza Body Wash,Mar2004,707.0
France,Purezza Body Wash,Aug2004,751.0
France,Purezza Body Wash,Nov2004,814.0
France,SkinSational Moisturizer,Jan2004,1629.0
France,SkinSational Moisturizer,Feb2004,1537.0
France,SkinSational Moisturizer,Mar2004,1557.0
France,SkinSational Moisturizer,Jul2004,1575.0
France,SoftStep Shaving Cream,Jun2004,657.0
France,SoftStep Shaving Cream,Jul2004,634.0
France,SoftStep Shaving Cream,Aug2004,28.0
France,SoftStep Shaving Cream,Sep2004,638.0
France,SoftStep Shaving Cream,Dec2004,595.0
France,GentleGlow Face Lotion,Feb2004,1362.0
France,GentleGlow Face Lotion,Apr2004,1380.0
France,GentleGlow Face Lotion,May2004,1349.0
France,GentleGlow Face Lotion,Sep2004,1266.0
France,HydraHydrate Hand Cream,Mar2004,23.0
France,HydraHydrate Hand Cream,Oct2004,897.0
France,SilkSmooth Exfoliating Scrub,Jan2004,2071.0
France,SilkSmooth Exfoliating Scrub,Feb2004,1824.0
France,SilkSmooth Exfoliating Scrub,Apr2004,1930.0
France,SilkSmooth Exfoliating Scrub,May2004,1810.0
France,SilkSmooth Exfoliating Scrub,Jun2004,1777.0
France,SilkSmooth Exfoliating Scrub,Jul2004,1874.0
France,SilkSmooth Exfoliating Scrub,Oct2004,1858.0
France,SilkSmooth Exfoliating Scrub,Nov2004,2025.0
France,CleanSkin Acne Treatment,Jan2004,1671.0
France,CleanSkin Acne Treatment,Feb2004,955.0
France,CleanSkin Acne Treatment,May2004,1535.0
