Origin,Destination,Product,Month,Quantity
Russia,Russia,EasyWash Laundry Detergent for Delicates,Apr2004,355.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,May2004,403.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Jun2004,418.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Jul2004,407.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Aug2004,428.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Sep2004,422.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Oct2004,348.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Nov2004,379.0
Russia,Russia,EasyWash Laundry Detergent for Delicates,Dec2004,417.0
Russia,Russia,CalmingClean Trash Bags,Jan2004,1517.0
Russia,Russia,CalmingClean Trash Bags,Feb2004,1471.0
Russia,Russia,CalmingClean Trash Bags,Mar2004,1398.0
Russia,Russia,CalmingClean Trash Bags,Apr2004,1555.0
Russia,Russia,CalmingClean Trash Bags,May2004,1512.0
Russia,Russia,CalmingClean Trash Bags,Jun2004,1432.0
Russia,Russia,CalmingClean Trash Bags,Jul2004,1470.0
Russia,Russia,CalmingClean Trash Bags,Aug2004,1396.0
Russia,Russia,CalmingClean Trash Bags,Sep2004,1483.0
Russia,Russia,CalmingClean Trash Bags,Oct2004,1468.0
Russia,Russia,CalmingClean Trash Bags,Nov2004,1482.0
Russia,Russia,CalmingClean Trash Bags,Dec2004,1451.0
Russia,Russia,SoothingSerenity Humidifier,Jan2004,627.0
Russia,Russia,SoothingSerenity Humidifier,Feb2004,704.0
Russia,Russia,SoothingSerenity Humidifier,Mar2004,710.0
Russia,Russia,SoothingSerenity Humidifier,Apr2004,725.0
Russia,Russia,SoothingSerenity Humidifier,May2004,604.0
Russia,Russia,SoothingSerenity Humidifier,Jun2004,695.0
Russia,Russia,SoothingSerenity Humidifier,Jul2004,647.0
Russia,Russia,SoothingSerenity Humidifier,Aug2004,641.0
Russia,Russia,SoothingSerenity Humidifier,Sep2004,706.0
Russia,Russia,SoothingSerenity Humidifier,Oct2004,720.0
Russia,Russia,SoothingSerenity Humidifier,Nov2004,680.0
Russia,Russia,SoothingSerenity Humidifier,Dec2004,670.0
Russia,Russia,PurePaw Dog Shampoo,Jan2004,644.0
Russia,Russia,PurePaw Dog Shampoo,Feb2004,519.0
Russia,Russia,PurePaw Dog Shampoo,Mar2004,468.0
Russia,Russia,PurePaw Dog Shampoo,Apr2004,480.0
Russia,Russia,PurePaw Dog Shampoo,May2004,558.0
Russia,Russia,PurePaw Dog Shampoo,Jun2004,502.0
Russia,Russia,PurePaw Dog Shampoo,Jul2004,497.0
Russia,Russia,PurePaw Dog Shampoo,Aug2004,533.0
Russia,Russia,PurePaw Dog Shampoo,Sep2004,597.0
Russia,Russia,PurePaw Dog Shampoo,Oct2004,523.0
Russia,Russia,PurePaw Dog Shampoo,Nov2004,482.0
Russia,Russia,PurePaw Dog Shampoo,Dec2004,514.0
Russia,Russia,SoothingPaws Cat Lotion,Jan2004,1031.0
Russia,Russia,SoothingPaws Cat Lotion,Feb2004,1084.0
Russia,Russia,SoothingPaws Cat Lotion,Mar2004,993.0
Russia,Russia,SoothingPaws Cat Lotion,Apr2004,983.0
Russia,Russia,SoothingPaws Cat Lotion,May2004,1061.0
Russia,Russia,SoothingPaws Cat Lotion,Jun2004,1007.0
Russia,Russia,SoothingPaws Cat Lotion,Jul2004,1042.0
Russia,Russia,SoothingPaws Cat Lotion,Aug2004,1061.0
Russia,Russia,SoothingPaws Cat Lotion,Sep2004,1030.0
Russia,Russia,SoothingPaws Cat Lotion,Oct2004,1075.0
Russia,Russia,SoothingPaws Cat Lotion,Nov2004,1045.0
Russia,Russia,SoothingPaws Cat Lotion,Dec2004,987.0
Russia,Russia,GentleGlow Pet Grooming Kit,Jan2004,1779.0
Russia,Russia,GentleGlow Pet Grooming Kit,Feb2004,1626.0
Russia,Russia,GentleGlow Pet Grooming Kit,Mar2004,1712.0
Russia,Russia,GentleGlow Pet Grooming Kit,Apr2004,1827.0
Russia,Russia,GentleGlow Pet Grooming Kit,May2004,1790.0
Russia,Russia,GentleGlow Pet Grooming Kit,Jun2004,1716.0
Russia,Russia,GentleGlow Pet Grooming Kit,Jul2004,1773.0
Russia,Russia,GentleGlow Pet Grooming Kit,Aug2004,1779.0
Russia,Russia,GentleGlow Pet Grooming Kit,Sep2004,1660.0
Russia,Russia,GentleGlow Pet Grooming Kit,Oct2004,1800.0
Russia,Russia,GentleGlow Pet Grooming Kit,Nov2004,1813.0
Russia,Russia,GentleGlow Pet Grooming Kit,Dec2004,1526.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Jan2004,667.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Feb2004,622.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Mar2004,597.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Apr2004,905.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,May2004,665.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Jun2004,695.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Jul2004,643.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Aug2004,821.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Sep2004,684.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Oct2004,623.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Nov2004,547.0
Russia,Russia,BrightBreeze Pet Odor Eliminator,Dec2004,835.0
Russia,Russia,EasyWash Pet Laundry Detergent,Jan2004,334.0
Russia,Russia,EasyWash Pet Laundry Detergent,Feb2004,368.0
Russia,Russia,EasyWash Pet Laundry Detergent,Mar2004,426.0
Russia,Russia,EasyWash Pet Laundry Detergent,Apr2004,426.0
Russia,Russia,EasyWash Pet Laundry Detergent,May2004,369.0
Russia,Russia,EasyWash Pet Laundry Detergent,Jun2004,385.0
Russia,Russia,EasyWash Pet Laundry Detergent,Jul2004,437.0
Russia,Russia,EasyWash Pet Laundry Detergent,Aug2004,403.0
Russia,Russia,EasyWash Pet Laundry Detergent,Sep2004,377.0
Russia,Russia,EasyWash Pet Laundry Detergent,Oct2004,375.0
Russia,Russia,EasyWash Pet Laundry Detergent,Nov2004,424.0
Russia,Russia,EasyWash Pet Laundry Detergent,Dec2004,426.0
Russia,Russia,CalmingClean Dog Brush,Jan2004,1031.0
Russia,Russia,CalmingClean Dog Brush,Feb2004,1090.0
Russia,Russia,CalmingClean Dog Brush,Mar2004,991.0
Russia,Russia,CalmingClean Dog Brush,Apr2004,1105.0
Russia,Russia,CalmingClean Dog Brush,May2004,1068.0
Russia,Russia,CalmingClean Dog Brush,Jun2004,1193.0
Russia,Russia,CalmingClean Dog Brush,Jul2004,1103.0
Russia,Russia,CalmingClean Dog Brush,Aug2004,1221.0
Russia,Russia,CalmingClean Dog Brush,Sep2004,1030.0
Russia,Russia,CalmingClean Dog Brush,Oct2004,1079.0
Russia,Russia,CalmingClean Dog Brush,Nov2004,1083.0
Russia,Russia,CalmingClean Dog Brush,Dec2004,1037.0
Russia,Russia,HydratingHoney Pet Wipes,Jan2004,1135.0
Russia,Russia,HydratingHoney Pet Wipes,Feb2004,1179.0
Russia,Russia,HydratingHoney Pet Wipes,Mar2004,1112.0
Russia,Russia,HydratingHoney Pet Wipes,Apr2004,1244.0
Russia,Russia,HydratingHoney Pet Wipes,May2004,1129.0
Russia,Russia,HydratingHoney Pet Wipes,Jun2004,1099.0
Russia,Russia,HydratingHoney Pet Wipes,Jul2004,1187.0
Russia,Russia,HydratingHoney Pet Wipes,Aug2004,1129.0
Russia,Russia,HydratingHoney Pet Wipes,Sep2004,1143.0
Russia,Russia,HydratingHoney Pet Wipes,Oct2004,1249.0
Russia,Russia,HydratingHoney Pet Wipes,Nov2004,1058.0
Russia,Russia,HydratingHoney Pet Wipes,Dec2004,1117.0
Russia,United Kingdom,FreshStart Toothpaste,Feb2004,783.0
Russia,United Kingdom,LuminousLip Care,Jan2004,1824.0
Russia,United Kingdom,OralEase Gel,Aug2004,1850.0
Russia,United Kingdom,SparklingSmile Water Flosser,Feb2004,1270.0
Russia,United Kingdom,MorningBreeze Gum Care,Dec2004,669.0
Russia,United Kingdom,SmilesSoPure Waterpik,Feb2004,672.0
Russia,United Kingdom,SmilesSoPure Waterpik,Sep2004,608.0
Russia,United Kingdom,FreshFix Mouthwash,Sep2004,813.0
Russia,United Kingdom,SkinSational Moisturizer,Feb2004,556.0
Russia,United Kingdom,GentleGlow Face Lotion,Oct2004,599.0
Russia,United Kingdom,GentleGlow Face Lotion,Nov2004,592.0
Russia,United Kingdom,SilkSmooth Exfoliating Scrub,Nov2004,623.0
Russia,United Kingdom,Hydrating Honey Body Lotion,Oct2004,1868.0
Russia,United Kingdom,FreshFusion Detergent,May2004,624.0
Russia,United Kingdom,SoothingSoft Fabric Softener,Aug2004,777.0
Russia,United Kingdom,DelicateDew Sensitive Wash,Apr2004,1486.0
Russia,United Kingdom,SoothingSerenity Baby Oil,Dec2004,229.0
Russia,United Kingdom,CleanSlate Disinfectant Spray,Mar2004,632.0
Russia,United Kingdom,PurePaw Dog Shampoo,Apr2004,1769.0
Russia,United Kingdom,RadiantRover Pet Conditioner,Jun2004,1991.0
Russia,United Kingdom,GentleGlow Pet Grooming Kit,Nov2004,559.0
Russia,France,LuminousLip Care,Jan2004,232.0
Russia,France,LuminousLip Care,Nov2004,208.0
Russia,France,LuminousLip Care,Dec2004,221.0
Russia,France,SparklingSmile Water Flosser,Sep2004,346.0
Russia,France,SparklingSmile Water Flosser,Nov2004,123.0
Russia,France,FreshFusion Mouth Rinse,Mar2004,632.0
Russia,France,MorningBreeze Gum Care,Aug2004,1247.0
Russia,France,FreshFix Mouthwash,Dec2004,443.0
Russia,France,Refreshing Rose Body Oil,Oct2004,600.0
Russia,France,Calming Creme Relaxant Bath,Mar2004,739.0
Russia,France,RadiantRose Face Mask,Sep2004,1077.0
Russia,France,SilkySkin Moisturizing Cream,Aug2004,564.0
Russia,France,SoothingSoft Fabric Softener,Jul2004,752.0
Russia,France,GentleGlow Baby Sunscreen,Mar2004,914.0
Russia,France,SoftStep Baby Shampoo,Apr2004,226.0
Russia,France,SoftStep Baby Shampoo,Sep2004,2020.0
Russia,France,EasyWash Laundry Detergent for Babies,Dec2004,828.0
Russia,France,SoothingSerenity Baby Rub,Feb2004,1295.0
Russia,France,PurePore Baby Skincare Set,Oct2004,526.0
Russia,France,SilkySkin Baby Moisturizer,Mar2004,475.0
Russia,France,PurePore Sanitary Belt,Nov2004,635.0
Russia,France,EasyWash Laundry Detergent for Delicates,Aug2004,880.0
Russia,France,SoothingPaws Cat Lotion,Feb2004,701.0
Russia,France,SoothingPaws Cat Lotion,Mar2004,639.0
Russia,France,SmellSational Pet Deodorizer,Nov2004,1176.0
Russia,France,CalmingClean Dog Brush,Jan2004,1051.0
Russia,Japan,LuminousLip Care,Jul2004,1310.0
Russia,Japan,LuminousLip Care,Nov2004,1370.0
Russia,Japan,DentalDefense Toothpaste,May2004,1944.0
Russia,Japan,OralEase Plus Toothbrush,Dec2004,565.0
Russia,Japan,SmilesSoPure Waterpik,Dec2004,654.0
Russia,Japan,FreshFix Mouthwash,Dec2004,871.0
Russia,Japan,SparklingGlow Toothpaste,Jul2004,2021.0
Russia,Japan,SparklingGlow Toothpaste,Oct2004,1492.0
Russia,Japan,SkinSational Moisturizer,Sep2004,582.0
Russia,Japan,GentleGlow Face Lotion,Jan2004,958.0
Russia,Japan,CleanSkin Acne Treatment,Dec2004,1415.0
Russia,Japan,Calming Creme Relaxant Bath,Mar2004,958.0
Russia,Japan,PurePore Toner,May2004,766.0
Russia,Japan,DelicateDew Sensitive Wash,Apr2004,1170.0
Russia,Japan,CalmingClean Bath Time Wash,May2004,663.0
Russia,Japan,CalmingClean Diaper Rash Cream,Jun2004,1479.0
Russia,Japan,LuminousLocks Shampoo,Jan2004,1318.0
Russia,Japan,SoothingPaws Cat Lotion,May2004,1412.0
Russia,Japan,SoothingPaws Cat Lotion,Jun2004,1534.0
United Kingdom,United Kingdom,MorningMint,Jun2004,571.0
United Kingdom,United Kingdom,MorningMint,Sep2004,557.0
United Kingdom,United Kingdom,MorningMint,Oct2004,566.0
United Kingdom,United Kingdom,FreshStart Toothpaste,Jan2004,921.0
United Kingdom,United Kingdom,FreshStart Toothpaste,Feb2004,165.0
United Kingdom,United Kingdom,FreshStart Toothpaste,Aug2004,830.0
United Kingdom,United Kingdom,FreshStart Toothpaste,Dec2004,811.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Feb2004,1520.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Apr2004,1645.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,May2004,1672.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Jun2004,1352.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Aug2004,1417.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Nov2004,1277.0
United Kingdom,United Kingdom,SmileShield Whitening Strips,Dec2004,1381.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Jan2004,1714.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Feb2004,1781.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Mar2004,1702.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Jun2004,1816.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Jul2004,1631.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Oct2004,1866.0
United Kingdom,United Kingdom,BriteBite Toothbrush,Nov2004,1769.0
United Kingdom,United Kingdom,LuminousLip Care,Feb2004,1890.0
United Kingdom,United Kingdom,LuminousLip Care,Mar2004,2079.0
United Kingdom,United Kingdom,LuminousLip Care,Apr2004,2115.0
United Kingdom,United Kingdom,LuminousLip Care,Jul2004,2019.0
United Kingdom,United Kingdom,LuminousLip Care,Nov2004,1968.0
United Kingdom,United Kingdom,LuminousLip Care,Dec2004,2134.0
United Kingdom,United Kingdom,CleanSlate Mouthwash,Apr2004,1596.0
United Kingdom,United Kingdom,CleanSlate Mouthwash,May2004,1666.0
United Kingdom,United Kingdom,CleanSlate Mouthwash,Jun2004,1843.0
United Kingdom,United Kingdom,CleanSlate Mouthwash,Jul2004,1749.0
United Kingdom,United Kingdom,OralEase Gel,Jan2004,1845.0
United Kingdom,United Kingdom,OralEase Gel,Feb2004,1863.0
United Kingdom,United Kingdom,OralEase Gel,May2004,2085.0
United Kingdom,United Kingdom,OralEase Gel,Jul2004,2161.0
United Kingdom,United Kingdom,OralEase Gel,Sep2004,2017.0
United Kingdom,United Kingdom,OralEase Gel,Oct2004,626.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Mar2004,751.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Apr2004,757.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,May2004,802.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Jul2004,749.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Aug2004,800.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Oct2004,739.0
United Kingdom,United Kingdom,DentalDefense Toothpaste,Dec2004,739.0
United Kingdom,United Kingdom,SparklingSmile Water Flosser,Jan2004,1258.0
United Kingdom,United Kingdom,SparklingSmile Water Flosser,Aug2004,971.0
United Kingdom,United Kingdom,SparklingSmile Water Flosser,Sep2004,1168.0
United Kingdom,United Kingdom,SparklingSmile Water Flosser,Dec2004,1201.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Jan2004,821.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Mar2004,875.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Apr2004,1024.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Jun2004,1009.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Aug2004,825.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Sep2004,960.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Oct2004,798.0
United Kingdom,United Kingdom,FreshFusion Mouth Rinse,Nov2004,873.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Jan2004,511.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Apr2004,511.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Jun2004,512.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Jul2004,529.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Aug2004,537.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Sep2004,505.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Nov2004,552.0
United Kingdom,United Kingdom,SmileSavvy Tooth Whitening Kit,Dec2004,517.0
United Kingdom,United Kingdom,DailyDazzle Toothpaste,May2004,481.0
United Kingdom,United Kingdom,DailyDazzle Toothpaste,Jul2004,480.0
United Kingdom,United Kingdom,DailyDazzle Toothpaste,Aug2004,485.0
United Kingdom,United Kingdom,DailyDazzle Toothpaste,Sep2004,529.0
United Kingdom,United Kingdom,DailyDazzle Toothpaste,Nov2004,472.0
United Kingdom,United Kingdom,MorningBreeze Gum Care,Mar2004,707.0
United Kingdom,United Kingdom,MorningBreeze Gum Care,Sep2004,698.0
United Kingdom,United Kingdom,MorningBreeze Gum Care,Nov2004,675.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Jan2004,1528.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Mar2004,1492.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Apr2004,1617.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,May2004,1539.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Jun2004,1530.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Sep2004,1578.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Nov2004,1526.0
United Kingdom,United Kingdom,BreatheEasy Inhalant,Dec2004,1506.0
United Kingdom,United Kingdom,SmilesSoPure Waterpik,Jan2004,662.0
United Kingdom,United Kingdom,SmilesSoPure Waterpik,Mar2004,633.0
United Kingdom,United Kingdom,SmilesSoPure Waterpik,Aug2004,632.0
United Kingdom,United Kingdom,SmilesSoPure Waterpik,Nov2004,611.0
United Kingdom,United Kingdom,SmilesSoPure Waterpik,Dec2004,631.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Jan2004,946.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Feb2004,965.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Mar2004,962.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Apr2004,972.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,May2004,970.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Jul2004,1038.0
United Kingdom,United Kingdom,CleanSmile Floss Picks,Oct2004,992.0
United Kingdom,United Kingdom,FreshFix Mouthwash,Feb2004,817.0
United Kingdom,United Kingdom,FreshFix Mouthwash,Jun2004,770.0
United Kingdom,United Kingdom,FreshFix Mouthwash,Aug2004,752.0
United Kingdom,United Kingdom,FreshFix Mouthwash,Nov2004,782.0
United Kingdom,United Kingdom,FreshFix Mouthwash,Dec2004,755.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,Jan2004,2088.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,May2004,1881.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,Jun2004,2020.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,Jul2004,2057.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,Aug2004,1778.0
United Kingdom,United Kingdom,SparklingGlow Toothpaste,Oct2004,1943.0
United Kingdom,United Kingdom,Purezza Body Wash,Feb2004,636.0
United Kingdom,United Kingdom,Purezza Body Wash,Mar2004,718.0
United Kingdom,United Kingdom,Purezza Body Wash,Aug2004,588.0
United Kingdom,United Kingdom,Purezza Body Wash,Oct2004,657.0
United Kingdom,United Kingdom,Purezza Body Wash,Dec2004,666.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Jan2004,553.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Jun2004,517.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Jul2004,641.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Aug2004,532.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Oct2004,606.0
United Kingdom,United Kingdom,SkinSational Moisturizer,Nov2004,552.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Jan2004,1533.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Mar2004,1620.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Apr2004,1598.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,May2004,1631.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Jun2004,1506.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Jul2004,1748.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Oct2004,1698.0
United Kingdom,United Kingdom,SoftStep Shaving Cream,Dec2004,1668.0
United Kingdom,United Kingdom,GentleGlow Face Lotion,Apr2004,644.0
United Kingdom,United Kingdom,GentleGlow Face Lotion,Jul2004,617.0
United Kingdom,United Kingdom,GentleGlow Face Lotion,Dec2004,635.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Feb2004,816.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,May2004,789.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Jun2004,695.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Aug2004,780.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Sep2004,911.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Oct2004,852.0
United Kingdom,United Kingdom,HydraHydrate Hand Cream,Dec2004,735.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Jan2004,591.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Feb2004,609.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Mar2004,662.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Jun2004,638.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Sep2004,632.0
United Kingdom,United Kingdom,SilkSmooth Exfoliating Scrub,Dec2004,608.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Jan2004,1390.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Mar2004,1407.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Jun2004,1334.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Jul2004,1347.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Aug2004,1375.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Sep2004,1351.0
United Kingdom,United Kingdom,CleanSkin Acne Treatment,Oct2004,1302.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Feb2004,719.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Mar2004,640.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Apr2004,636.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Aug2004,655.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Sep2004,619.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Oct2004,595.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Nov2004,647.0
United Kingdom,United Kingdom,SunShield SPF 50 Lotion,Dec2004,302.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Jan2004,1713.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Feb2004,1757.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Apr2004,1742.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,May2004,1911.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Jun2004,1758.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Aug2004,1758.0
United Kingdom,United Kingdom,Refreshing Rose Body Oil,Sep2004,1796.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Jan2004,537.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Feb2004,599.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Apr2004,627.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Jul2004,579.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Aug2004,568.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Sep2004,565.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Nov2004,532.0
United Kingdom,United Kingdom,Calming Creme Relaxant Bath,Dec2004,566.0
United Kingdom,United Kingdom,Brightening Body Wash,Feb2004,1019.0
United Kingdom,United Kingdom,Brightening Body Wash,Mar2004,896.0
United Kingdom,United Kingdom,Brightening Body Wash,May2004,839.0
United Kingdom,United Kingdom,Brightening Body Wash,Jul2004,966.0
United Kingdom,United Kingdom,Brightening Body Wash,Aug2004,961.0
United Kingdom,United Kingdom,Brightening Body Wash,Sep2004,917.0
United Kingdom,United Kingdom,Brightening Body Wash,Oct2004,845.0
United Kingdom,United Kingdom,Brightening Body Wash,Nov2004,941.0
United Kingdom,United Kingdom,Brightening Body Wash,Dec2004,807.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Jan2004,601.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Apr2004,629.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Jun2004,621.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Jul2004,630.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Aug2004,612.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Sep2004,621.0
United Kingdom,United Kingdom,SmoothOperator Shaving Gel,Nov2004,631.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Jan2004,1583.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Feb2004,1675.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Jun2004,1695.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Sep2004,369.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Nov2004,1681.0
United Kingdom,United Kingdom,RadiantRose Face Mask,Dec2004,1716.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Feb2004,548.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Apr2004,513.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,May2004,549.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Jun2004,466.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Aug2004,522.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Sep2004,523.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Oct2004,520.0
United Kingdom,United Kingdom,SoothingSerenity Hand Sanitizer,Nov2004,527.0
United Kingdom,United Kingdom,GentleGlow Face Cleanser,Jan2004,1980.0
United Kingdom,United Kingdom,GentleGlow Face Cleanser,Feb2004,2050.0
United Kingdom,United Kingdom,GentleGlow Face Cleanser,Mar2004,2069.0
United Kingdom,United Kingdom,GentleGlow Face Cleanser,Apr2004,133.0
United Kingdom,United Kingdom,GentleGlow Face Cleanser,May2004,2080.0
United Kingdom,United Kingdom,PurePore Toner,Jan2004,1706.0
United Kingdom,United Kingdom,PurePore Toner,May2004,1834.0
United Kingdom,United Kingdom,PurePore Toner,Jul2004,1273.0
United Kingdom,United Kingdom,PurePore Toner,Aug2004,1662.0
United Kingdom,United Kingdom,PurePore Toner,Oct2004,1702.0
United Kingdom,United Kingdom,PurePore Toner,Nov2004,1667.0
United Kingdom,United Kingdom,PurePore Toner,Dec2004,1820.0
United Kingdom,United Kingdom,MorningMist Deodorant,Jan2004,1362.0
